,ProductUrl,productTitle,productPrice,averageRating,reviewTitle,reviewDescription,reviewAuthor,reviewAt,reviewLikes,reviewDislikes,certifiedBuyer,reviewerLocation,scrapedAt,uniqId
198,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Best in the market!,Terrific purchase,Gunjal Bapusaheb Apparao,3 months ago,0,0,True, Solapur,20/02/2022 02:03:48,a08941cb-ff73-5c4b-9ffb-5081e520aed1
199,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Really Nice,Best picture qualitySound are moderate,swapnil madane,4 months ago,2,3,True, Satara District,20/02/2022 02:03:48,e379a9d6-7c29-5334-bbe3-01cd365335c4
200,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Excellent,Everything is just amazingJust go for it without a second thought.,Sachin Choudhary,3 months ago,0,0,True, Bharatpur,20/02/2022 02:03:48,ea8dfbc4-074b-5dbb-9173-5ff165e24e94
201,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Wonderful,Very good tv .. better than samsung,bibek  saha,2 months ago,1,1,True, Maldah District,20/02/2022 02:03:48,d6ba02dc-af2f-519a-956f-622dc39f4616
203,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Nice,Picture quality from front is good but when you see tv from Side the picture quality is very poor,kiran wagh,4 months ago,1,1,True, Pune,20/02/2022 02:03:48,3dfff9b5-a810-5b4e-af32-217017b9c040
204,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Awesome,"No IPS panel  43 inch, VA panel  tv pictures quality best",viraj gawade,3 months ago,0,0,True, Pune,20/02/2022 02:03:48,009afdd1-da85-5150-86a4-8135e430b016
205,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Moderate,It is VA panel not IPS. I have checked it as per LG blog. Everyone will tell you it’s IPS. Go for Samsung if you need VA panel.,John K,4 months ago,0,1,True, Secunderabad,20/02/2022 02:03:48,b30b6483-6c0a-55d0-8aa1-d0e0f9613bf0
206,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Decent product,Sound is not satisfaction,Raj Kumar,3 months ago,0,0,True, Hyderabad,20/02/2022 02:03:48,d1f0dda1-674a-5705-a67e-31ea3229b040
207,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Terrific purchase,Best,Chinnadurai S,5 months ago,1,1,True, Salem District,20/02/2022 02:03:48,18c39697-f0a9-5a9c-9eb6-828ed009f787
208,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Highly recommended,Very nice tv. Viewing angles are very good.,Subha Sarkar,3 months ago,0,0,True, Balurghat,20/02/2022 02:03:48,be1ea05b-ffa0-5887-984c-11af594f8e99
209,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Good quality product,"Good,",Hajamaideen Saik dhawood,3 months ago,0,0,True, Thiruvarur District,20/02/2022 02:03:48,793e2f1b-eb43-55b8-a420-ddff1b9756c4
210,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Super!,Good products,Gnanamoorthy Deputy Tahsildar,6 months ago,1,1,True,ertified Buyer,20/02/2022 02:03:48,efd2018f-0705-5be4-9383-3cbd2a5fe50b
211,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Classy product,Good,Ashok Kumar,3 months ago,0,0,True, Sikandarabad,20/02/2022 02:03:48,74ddcb44-d73a-56f0-9b95-09a2e2cd5d72
213,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Best in the market!,"Excellent picture quality , value for money product and faster delivery and installation by flipkart.",Sunil  Singh,3 months ago,0,0,True, Gonda,20/02/2022 02:03:48,fce4c03d-9305-5c37-a5f7-a1fd91b7925b
215,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Good quality product,Great,Jai Kishan,2 months ago,0,0,True, Anupgarh,20/02/2022 02:03:49,861faee2-dec7-5425-861c-e8c1cf4c9874
216,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Must buy!,I’m very happy with all the features and quality if this TV. Sound and screen is amazing. Consumes very less electricity. Support apple home and apple tv.,Ramanuj Kumar,2 months ago,0,0,True, Bhagalpur,20/02/2022 02:03:49,48689bc1-b991-5e53-a663-c40dd4c6eaa4
217,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Excellent,Nice product over al in looking. Functioning. Picture quality. At this price it's good deal,khursheed  khan,2 months ago,0,0,True, Thane,20/02/2022 02:03:49,4219ee31-be5e-50ac-a627-6d898a01848b
219,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Worth every penny,Good tv but dvd port are not there,Indira  Bodh,2 months ago,0,0,True, Pinjore,20/02/2022 02:03:49,5714a922-ae3a-5e6e-a140-408985d569b3
220,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Classy product,Very powerful tv,vinay pathak,2 months ago,0,0,True, Meerut,20/02/2022 02:03:49,ff3d7155-6e93-584d-ab66-0f5a1dba34ed
221,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Terrific,Super product,Dudigama Shankaraiah,2 months ago,0,0,True, Hyderabad,20/02/2022 02:03:49,e5fa3926-1b9a-52b7-b702-08eb803db5da
223,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Terrific,Next level UHD TV,Ajay Verma,2 months ago,0,0,True, Jammu,20/02/2022 02:03:49,266ef046-8375-5329-aa08-f19378613ce9
224,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Brilliant,Excellent product.. Loved it,Sarvendra  Singh,2 months ago,0,0,True, New Delhi,20/02/2022 02:03:49,258763c4-f846-51f0-bb2b-e02d070d88d7
226,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Nice product,Best of market super,Sanjay  kumar,3 months ago,0,0,True, Patna,20/02/2022 02:03:49,448440db-56c8-505c-b560-db5e5b18ebe2
227,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Wonderful,Superb,Suresh Kumar,3 months ago,0,0,True, Sikar,20/02/2022 02:03:49,c85287c1-6603-550e-a3d1-e355f5077f4a
228,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Delightful,Nice LG,Bangarraju Chappati,3 months ago,0,0,True, Bobbili,20/02/2022 02:03:49,cde9ad63-ca16-5f20-a09b-ea31a7d655ea
229,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Really Nice,Delivery was on timeTV was installed on time but installed on fixed wall mount and we can not move the tv to access various ports which are on the back. We have to unmount the tv every time to access the port which is risky. LG should provide installation on flexible wall mount for TV's which have ports on the back.Software response is slow. It takes about 6-10 seconds even to open settings after pressing the button on remote.Smart TV without a voice command  remote again disappoints. Su...,Anil Kumar,3 months ago,1,1,True, Yamunanagar,20/02/2022 02:03:49,9ff4b99f-db5a-52ef-8b2c-233d62986375
230,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Mind-blowing purchase,The product itself is awesome but LG should give more USB ports.,dhiraj kumar,3 months ago,0,0,True, Kanpur Nagar,20/02/2022 02:03:49,2283e601-ca8b-52e8-a5b7-7ba9d34d9d52
231,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Value-for-money,Overall it is a good TV witn IPS panel. Picture quality is good. Sound is good. A very good buy in this price.Life's Good,Ankit  Kumar,5 months ago,1,1,True, Shamli,20/02/2022 02:03:49,454500a4-0dd3-5ad9-b792-9b8134d0a3ae
232,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Terrific,nice TV,Dhanyasree G,3 months ago,0,0,True, Muthukulam,20/02/2022 02:03:49,3968dfa8-6cb7-540c-83e6-5b70309369de
233,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Wonderful,Very very Happy with lg 55UP75 modelAfter researching of many TV's and reviews finally i chose Lg UP75 and after delivery of the item i am really happy with this product and i felt it's perfect choice in 55inches segment and i am sure it will never disappoint you andI give rating for this tvFirst of all To the Package and delivery i give ⭐⭐⭐⭐⭐Picture quality and web OS ⭐⭐⭐⭐⭐Installation done same day ⭐⭐⭐⭐⭐Lg Service ⭐⭐⭐⭐⭐Display ⭐⭐⭐⭐⭐Panel - IPS Panel gives Amazing Viewing Angles ⭐⭐⭐...,PL Harinath,14 days ago,0,0,True, Anantapur,20/02/2022 02:03:49,095fd5b4-669c-5bde-b947-42d9f98d5507
234,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Good choice,Overall it seems to be good. Value for money,Ravi,2 months ago,1,0,True, Wanaparthy District,20/02/2022 02:03:49,bfa243fe-06ff-5e3d-90cc-40fd3019385f
235,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Good choice,Writing this review after few months of use ... It's really good,Binit kumar  Jha,3 months ago,0,0,True, Madhubani,20/02/2022 02:03:49,bcfc951a-0550-51dd-b33c-e16efc55c74e
236,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Does the job,Eyes r straining getting head ache.. Not to my expectation,ramesh g,3 months ago,1,0,True, Kurnool,20/02/2022 02:03:49,93742f1e-b573-58c3-9805-3c6d82509df0
237,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Best in the market!,Happy customer by use of one month,shafeek KH,17 days ago,1,0,True, Alappuzha District,20/02/2022 02:03:49,0a4c429f-11b0-5af6-a4e8-a73695d9322b
240,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Wonderful,LG make us CREZY..... Picture Sound Connectivity everything perfect,Ravi Kumar,3 months ago,1,0,True, Bhagalpur,20/02/2022 02:03:49,d27ffc5f-90ab-5f91-872b-94ba6a250bb1
241,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Terrific,Picture quality is excellentColors ar natural and not so vibrant. Color temperature is really controlled well.Settings of audio and video has several modes of your choice. I really soke the cinema mode audio. It creates very lod and clear sounds for movies and music.Speakers are so loud that you might not need home theatre.I tried it with Wifi connecting to Airtel Xtreme fiber. It runs buttery smooth.Also I tried it with HD channels on Airtel DTH. The quality of picture and audio is ex...,Pramathesh Dhar,2 months ago,52,4,True, Dankuni,20/02/2022 02:03:49,babeec4d-7e24-51f9-a246-c85c24420df6
242,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Great product,Its very good... Picture quality is awsome... Value for money,Priyanka Singh,4 months ago,3,0,True, New Delhi,20/02/2022 02:03:49,0c6fa030-7bef-55a4-a89a-e3a728f015bf
243,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Super!,Amazing,Chandan Pandit,3 months ago,0,0,True, Forbesganj,20/02/2022 02:03:49,b821929e-0f4e-5886-92a2-5a888b5c334b
245,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Just wow!,Awesome tv which gives better picture quality and sound. Working very smoothly without lagging. Thanks to lg tv,rajesh g,4 months ago,19,1,True, Bengaluru,20/02/2022 02:03:50,c930e5ba-0263-56d6-b152-c8cc58e4ee44
246,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Delightful,This tv has VA panel and not IPS panel. So if you are ok with VA panel then only go for it.,Vishvesh Kathe,6 months ago,3,0,True, Nashik,20/02/2022 02:03:50,28071fd0-fecc-590a-8440-7c2e0c95deec
247,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Fabulous!,Good,Jay  Modi,3 months ago,0,0,True, Navsari,20/02/2022 02:03:50,6aaca83d-ca20-5075-93de-f10e07c14136
248,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Does the job,OK cool,Ramesh Ramesh,3 months ago,1,0,True, Shaktinagar,20/02/2022 02:03:50,2b99565b-5a7c-5e87-97b8-0ce5db4e6661
249,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Good quality product,Internal memory 2.5GB Only(App store)Picture clarity is Better....Magic remote is not there.....,Anji Vemundla,6 months ago,16,1,True, Jagtial,20/02/2022 02:03:50,382a170e-e360-5efc-9392-17e894216ab3
250,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Good quality product,"This TV does not come with Google voice assistant remote,you need to get that seperately......",Santosh Chaudhary,6 months ago,3,0,True, Pune,20/02/2022 02:03:50,81d9683e-cad3-5d8e-89c8-2614409589aa
251,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Perfect product!,Awesome product and installation service.,Pronob Das,3 months ago,1,0,True, Ghaziabad,20/02/2022 02:03:50,7858a9f5-d926-5069-9f7f-f097f2601924
252,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Not recommended at all,Poor quality… Don’t buy.. save your money.. Bulky tv size..,AMIT AGARWAL,5 months ago,11,42,True, Lucknow,20/02/2022 02:03:50,fd42243c-8cb1-5a6d-84ef-7f385b169700
253,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Utterly Disappointed,Motherboard gone on second day of purchase.. Hate this product and flipkart.,MAYANK JAIN,4 months ago,7,4,True, Noida,20/02/2022 02:03:50,c623d494-9be4-5276-a765-c64bf6e94216
255,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Terrific,Awesome picture quality.good job LG,RAJTIRTHA BISWAS,5 months ago,14,1,True, Nadia District,20/02/2022 02:03:50,1abce2d5-10e3-5106-a8f7-291770f86fb7
256,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Classy product,Awesome,vana praveen,3 months ago,5,1,True, Visakhapatnam,20/02/2022 02:03:50,806fa83c-5c29-5cc2-b1f0-fb40790f025e
257,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Value-for-money,Awesome,DEEWAN  RAI,4 months ago,1,0,True, Kolkata,20/02/2022 02:03:50,bca27fe5-2de6-54b5-bfeb-28baedf8ec2e
258,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Awesome,Good,P CHANDRA  SHEKHAR ,3 months ago,9,0,True, Hindupur,20/02/2022 02:03:50,0bae534a-e9c1-5979-aa67-db3b95f80735
259,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Terrific purchase,"Super TV #Lg , thanks lg,  thank u flipkart Don't go for negative reviews I also initially very much freightened regarding TV buying Really  no issues came,  on time delivery same day installation .Regarding tv it is very good blidfoldedly u can buy don't go for any other brands just go for LG.No compromise on quality",ganesh gane,3 months ago,4,2,True, Hassan,20/02/2022 02:03:50,7ea7db1f-f7a7-581d-b9e0-f4162ef930c8
260,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Must buy!,"Excellent product .good picture and sound, including wall mount bracket.",Parvathy  Sreekanth,5 months ago,1,0,True,ertified Buyer,20/02/2022 02:03:50,4ee6f2e4-ae96-5bc2-829c-2629289d7603
261,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Just okay,No magic remote Very disappointed Am not sure why LG is not able to provide I was not aware of this otherwise I would have gone for SAMSUNGSAMSUNG REMOTE LOOKS AWESOME,RAMANA%20 REDDY,6 months ago,6,3,True,ertified Buyer,20/02/2022 02:03:50,38b0e52d-cc91-522f-84ec-eae7e38ebc25
262,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Super!,Branded TV with excellent features,yogendra singh,5 months ago,1,0,True, Jharsuguda,20/02/2022 02:03:50,9ef700a9-70db-5fdd-9a52-59735cadafed
263,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Classy product,Mind blowing TV.I have purchased just in 33000 in diwali offer 2021.Picture and Sound Quality are best..smart view option in smsung m31 with LG this TV is my first choice. thanks flipkart.,Gaurav Kumar,3 months ago,2,0,True, Aligarh,20/02/2022 02:03:50,d5557c3c-9784-52d5-b4f3-de26cd18fd65
265,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Good quality product,Picture quality is ok,VEDAVYASA PARAMAHAMSA,20 days ago,1,0,True, Prakasam,20/02/2022 02:03:50,c126271f-0605-5e50-a2bc-215c4b106332
268,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Brilliant,Good,Ramakanta Ghadai,2 months ago,0,0,True, Rourkela,20/02/2022 02:03:50,6f202e61-b9f9-5799-b7d3-521865ff75fe
269,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Perfect product!,Excellent picture and sound quality,Kesava  Customer,28 days ago,1,0,True, Bengaluru,20/02/2022 02:03:50,c366c0f4-6a6a-59c4-a810-9a3bdf4f4059
271,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Fabulous!,"I am reviewing after a month of use.Initially I was hesitant to buy Motorola TV. However after a good research I have finalised my purchase.Picture quality is awesome.Sound quality is great.Delivery and installation service is awesome too.Since I am based out of Bangalore there was no delay in delivery.Connectivity is also seamless. It connects with Bluetooth without any issues. WiFI connectivity is good too.Only con (although I am nit picking), in built memory is less. After you start...",Samrat Chattopadhyay,30 days ago,1,0,True, Bengaluru,20/02/2022 02:03:50,92ab78f1-67e9-501f-b811-146d62c4480f
272,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Highly recommended,Good product.,GAJENDRAN GAJENDRAN,3 months ago,0,0,True, Karaikkudi,20/02/2022 02:03:51,773c1030-90d3-523b-a672-bd8ba6188046
273,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Simply awesome,Very very good tv awesome picture quality and sound❤❤,pratap Singh,2 months ago,1,0,True, Nanded Waghala,20/02/2022 02:03:51,34d010f1-4bc9-5991-9195-40488f38a150
274,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Perfect product!,Goof,Venkata Sudheer  Dodla,3 months ago,0,0,True, Guntur,20/02/2022 02:03:51,8ddaf1d2-2fc7-5a21-9072-92a7429bfc83
275,https://www.flipkart.com/motorola-revou-q-139-cm-55-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itme7cd2f4611211,MOTOROLA Revou-Q 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹48,999",4.4,Classy product,"Tv so far so good, dolby vision is good, hd videos are a bit normal and occasionally you will find pixel breakage, sound is a bit good, for 50k, it's a good purchase but got to wait and see for its reliability, Initial experience is satisfactory when you look for cost effective alternative for sony samsung and lg",Vignesh Kamaraj,3 months ago,1,6,True, Kanpur,20/02/2022 02:03:51,370f8ff4-0bc9-5a0a-b2d3-e32773598462
276,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Worth the money,"Overall Good package, Picture quality is excellent but sound quality is also good but not as expected",Sumt Vjaywargiya,3 months ago,0,0,True, Indore,20/02/2022 02:03:51,c58e15af-b9aa-57ee-ad87-e1effdd719bc
277,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Good quality product,Very good product.,Ankur Maan,1 month ago,0,0,True, Baraut,20/02/2022 02:03:51,617a8194-d14c-5142-98f8-ac7f311174e8
