id,brand,categories,dateAdded,dateUpdated,ean,keys,manufacturer,manufacturerNumber,name,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews_rating,reviews.sourceURLs,reviews_text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username,upc
AV1d76w7vKc47QAVhCqn,J.R. Watkins,"Personal Care,Skin Care,Hand Cream,Beauty,Body Lotions & Creams,Natural Beauty,Natural Personal Care,Natural Skin Care,Ways To Shop,Bath & Body,Hand Creams & Lotions",2017-07-20T02:59:34Z,2018-02-05T11:26:00Z,8.19E+11,"818570002542,jrwatkinshandcreamlemoncream/b0010epq36,jrwatkins/10749589,jrwatkinsnaturalsapothecarysheabutterhandcreamlemoncream33oz/554918939,jrwatkins/40509,jrwatkinsnaturalhandcreamlemoncream33ounce/b0010epq36,0818570002542",J.R. Watkins,10749589,"J.R. Watkins Hand Cream, Lemon Cream",2017-06-12T00:00:00.000Z,2017-09-02T09:39:49Z,"2017-08-23T18:25:43.476Z,2017-07-27T18:22:50.158Z",True,True,97319294.0,,5.0,https://www.walmart.com/reviews/product/27505658,love lotion smile every time put,If you like lemon frosting,,,Jean Z,8.19E+11
AV1d76w7vKc47QAVhCqn,J.R. Watkins,"Personal Care,Skin Care,Hand Cream,Beauty,Body Lotions & Creams,Natural Beauty,Natural Personal Care,Natural Skin Care,Ways To Shop,Bath & Body,Hand Creams & Lotions",2017-07-20T02:59:34Z,2018-02-05T11:26:00Z,8.19E+11,"818570002542,jrwatkinshandcreamlemoncream/b0010epq36,jrwatkins/10749589,jrwatkinsnaturalsapothecarysheabutterhandcreamlemoncream33oz/554918939,jrwatkins/40509,jrwatkinsnaturalhandcreamlemoncream33ounce/b0010epq36,0818570002542",J.R. Watkins,10749589,"J.R. Watkins Hand Cream, Lemon Cream",2017-06-08T00:00:00.000Z,2017-09-02T09:39:49Z,"2017-08-23T18:25:43.476Z,2017-07-27T18:22:50.158Z",True,True,96929734.0,,5.0,https://www.walmart.com/reviews/product/27505658,hand cream nice desk work someone stole two day broke heart little,Someone stole it!,,,vanessa mcnally,8.19E+11
AV1d76w7vKc47QAVhCqn,J.R. Watkins,"Personal Care,Skin Care,Hand Cream,Beauty,Body Lotions & Creams,Natural Beauty,Natural Personal Care,Natural Skin Care,Ways To Shop,Bath & Body,Hand Creams & Lotions",2017-07-20T02:59:34Z,2018-02-05T11:26:00Z,8.19E+11,"818570002542,jrwatkinshandcreamlemoncream/b0010epq36,jrwatkins/10749589,jrwatkinsnaturalsapothecarysheabutterhandcreamlemoncream33oz/554918939,jrwatkins/40509,jrwatkinsnaturalhandcreamlemoncream33ounce/b0010epq36,0818570002542",J.R. Watkins,10749589,"J.R. Watkins Hand Cream, Lemon Cream",2016-07-28T00:00:00.000Z,2017-09-02T09:39:49Z,"2017-08-23T18:25:43.476Z,2017-07-27T18:22:50.158Z",True,True,95993821.0,0.0,5.0,https://www.walmart.com/reviews/product/27505658,love lotion nice thick great fragrance use hand foot,Thick and works!,,,5alarm,8.19E+11
AV1h6gSl-jtxr-f31p40,AMBI,"Personal Care,Bath, Shower & Soap,Featured Brands,Health & Beauty,Johnson & Johnson,Bath & Body,Body Wash & Cleansers,Beauty,Skin Care,Facial Cleansers,Soaps",2017-07-20T21:31:52Z,2018-02-05T11:26:58Z,3.02E+11,"031600082004,301875481353,ambicomplexioncleansingbar/b00hv08eqy,ambi/13534122,ambi/30187548135,ambiskincarecomplexioncleansingbar35oz/551896839,ambicomplexioncleansingbar35oz/551896839,0301875481353,ambicomplexioncleansingbar35oz/b00hv08eqy,ambicomplexioncleansingbar35oz/b004aieake,fleming/13534122",FLEMING & CO,13534122,Ambi Complexion Cleansing Bar,2017-02-18T00:00:00.000Z,2017-09-20T07:32:52Z,"2017-09-04T07:04:00.000Z,2017-08-07T17:51:00.000Z",True,True,130294280.0,3.0,4.0,https://www.walmart.com/reviews/product/36770953,sure work clearing complexion using 2 week keep skin smooth clean,Ok so far,,,Danielle,"31,600,082,004,301,800,000,000"
AV1h6gSl-jtxr-f31p40,AMBI,"Personal Care,Bath, Shower & Soap,Featured Brands,Health & Beauty,Johnson & Johnson,Bath & Body,Body Wash & Cleansers,Beauty,Skin Care,Facial Cleansers,Soaps",2017-07-20T21:31:52Z,2018-02-05T11:26:58Z,3.02E+11,"031600082004,301875481353,ambicomplexioncleansingbar/b00hv08eqy,ambi/13534122,ambi/30187548135,ambiskincarecomplexioncleansingbar35oz/551896839,ambicomplexioncleansingbar35oz/551896839,0301875481353,ambicomplexioncleansingbar35oz/b00hv08eqy,ambicomplexioncleansingbar35oz/b004aieake,fleming/13534122",FLEMING & CO,13534122,Ambi Complexion Cleansing Bar,2016-02-28T05:15:56.000Z,2018-02-04T12:20:11Z,"2018-01-21T03:23:00.000Z,2018-01-10T19:31:00.000Z,2017-12-20T09:18:00.000Z,2017-12-15T20:13:00.000Z,2017-12-07T06:59:00.000Z,2017-11-19T03:31:00.000Z,2017-10-23T08:14:00.000Z,2017-10-24T10:08:00.000Z,2017-09-29T12:40:00.000Z,2017-08-31T05:46:00.000Z,2017-08-29T19:16:00.000Z,2017-08-19T07:04:00.000Z,2017-08-18T10:36:00.000Z,2017-08-05T09:26:00.000Z,2017-07-25T05:16:00.000Z,2017-07-24T05:43:00.000Z",,True,,1.0,5.0,https://redsky.target.com/groot-domain-api/v1/reviews/13534122?sort=helpfulness_desc&limit=200&offset=0,make skin feel clean super dry ashy dont follow moisturiser soon im done skin doesnt feel oily tacky make skin radiant use foundation concealer needed make skin look even hydrated,Still Works,,,Shedove,"31,600,082,004,301,800,000,000"
AV1h6gSl-jtxr-f31p40,AMBI,"Personal Care,Bath, Shower & Soap,Featured Brands,Health & Beauty,Johnson & Johnson,Bath & Body,Body Wash & Cleansers,Beauty,Skin Care,Facial Cleansers,Soaps",2017-07-20T21:31:52Z,2018-02-05T11:26:58Z,3.02E+11,"031600082004,301875481353,ambicomplexioncleansingbar/b00hv08eqy,ambi/13534122,ambi/30187548135,ambiskincarecomplexioncleansingbar35oz/551896839,ambicomplexioncleansingbar35oz/551896839,0301875481353,ambicomplexioncleansingbar35oz/b00hv08eqy,ambicomplexioncleansingbar35oz/b004aieake,fleming/13534122",FLEMING & CO,13534122,Ambi Complexion Cleansing Bar,2016-09-11T00:00:00.000Z,2017-09-20T07:32:52Z,"2017-09-04T07:04:00.000Z,2017-08-07T17:51:00.000Z",True,True,103229097.0,6.0,5.0,https://www.walmart.com/reviews/product/36770953,make face feel nice fresh 3 day get slight acne cleared right back deff use every day,Ambi Skincare,,,CynthiaCC,"31,600,082,004,301,800,000,000"
AV1h6gSl-jtxr-f31p40,AMBI,"Personal Care,Bath, Shower & Soap,Featured Brands,Health & Beauty,Johnson & Johnson,Bath & Body,Body Wash & Cleansers,Beauty,Skin Care,Facial Cleansers,Soaps",2017-07-20T21:31:52Z,2018-02-05T11:26:58Z,3.02E+11,"031600082004,301875481353,ambicomplexioncleansingbar/b00hv08eqy,ambi/13534122,ambi/30187548135,ambiskincarecomplexioncleansingbar35oz/551896839,ambicomplexioncleansingbar35oz/551896839,0301875481353,ambicomplexioncleansingbar35oz/b00hv08eqy,ambicomplexioncleansingbar35oz/b004aieake,fleming/13534122",FLEMING & CO,13534122,Ambi Complexion Cleansing Bar,2017-03-18T00:00:00.000Z,2017-09-20T07:32:52Z,"2017-09-04T07:04:00.000Z,2017-08-07T17:51:00.000Z",True,True,135288024.0,1.0,5.0,https://www.walmart.com/reviews/product/36770953,used soap year considered walmarts best kept secret disappointed stopped carrying store location delighted see could get online ended blessing dont go walmart often im saving money sorry walmart delivery prompt stockpiled never left house,Ambi soap,,,dfwatheartgirl,"31,600,082,004,301,800,000,000"
AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",2016-12-02T00:00:00.000Z,2017-08-07T17:31:31Z,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",True,False,113517695.0,0.0,1.0,https://www.walmart.com/reviews/product/16940619,wont recommend product anyone,It has a nasty smell that would get anyone sick,,,crissyx5,3.81E+11
AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",2012-08-30T00:00:00.000Z,2017-08-07T17:31:31Z,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",False,False,10012188.0,,1.0,https://www.walmart.com/reviews/product/16940619,8 month old baby got extremely irritated product using le week would like get money back,Very bad reaction,,,An anonymous customer,3.81E+11
AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",2017-04-05T00:00:00.000Z,2017-08-07T17:31:31Z,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",True,,90012372.0,,2.0,https://www.walmart.com/reviews/product/16940619,receive 1 bottle ordered said pack 6 disappointed review collected part promotion,Not the quantity specifed,,,Nyisha M,3.81E+11
AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",2014-11-05T00:00:00.000Z,2017-08-07T17:31:31Z,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",False,True,38903058.0,0.0,3.0,https://www.walmart.com/reviews/product/16940619,would think convenient bubble bath wash container mean buy twice amount son love bubble though complaint,It's bubble bath.,,,GardenBunny318,3.81E+11
AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",2017-05-09T07:36:44.000Z,2017-09-29T23:14:00Z,"2017-09-20T14:27:00.000Z,2017-08-22T15:56:00.000Z,2017-08-31T21:05:00.000Z,2017-08-18T10:35:00.000Z,2017-08-20T10:54:00.000Z,2017-08-06T06:23:00.000Z,2017-08-04T05:56:00.000Z,2017-07-24T16:19:00.000Z,2017-07-23T02:54:00.000Z",,True,,,4.0,https://redsky.target.com/groot-domain-api/v1/reviews/13682029?sort=helpfulness_desc&limit=200&offset=0,well johnson need say know right ok used johnson since baby yes long time let get chase 2 1 come doesnt like 2 1 hard enough get little love clean help always blessing johnson bubble bath wash must house,2 In 1!!!,Rohnert Park,,Solo,3.81E+11
AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",2017-05-09T00:00:00.000Z,2017-08-07T17:31:31Z,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",False,True,178854665.0,,4.0,https://www.walmart.com/reviews/product/16940619,well johnson need say know right ok used johnson since baby yes long time let get chase 2 1 come doesnt like 2 1 hard enough get little love clean help always blessing johnson bubble bath wash must house,2 in 1!!!,,,Solo,3.81E+11
AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",2012-02-01T00:00:00.000Z,2017-08-07T17:31:31Z,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",False,True,6522660.0,1.0,4.0,https://www.walmart.com/reviews/product/16940619,bubble arent top fabulous smell good make kid happy,Love the scent,,,sasparilla,3.81E+11
AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",2014-07-25T00:00:00.000Z,2017-08-07T17:31:31Z,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",False,True,34081024.0,0.0,4.0,https://www.walmart.com/reviews/product/16940619,using baby one month old dont like much fragnanaces hence love dont feel like using another one,Good one,,,MKris18,3.81E+11
AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",2011-09-21T00:00:00.000Z,2017-08-07T17:31:31Z,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",False,True,189329.0,,4.0,https://www.walmart.com/reviews/product/16940619,lot fun bath use lot make bubble nice addition kid dont want take bath,My kids love the bubbles!,,,Momof2,3.81E+11
AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",2015-02-04T00:00:00.000Z,2017-08-07T17:31:31Z,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",False,True,112389631.0,,4.0,https://www.walmart.com/reviews/product/16940619,amazing product 3 year old love bubble bath,Love it. Whats not to love!!,,,An anonymous customer,3.81E+11
AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",2016-02-13T00:00:00.000Z,2017-08-07T17:31:31Z,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",False,True,79537685.0,0.0,5.0,https://www.walmart.com/reviews/product/16940619,absolutely love bubblebath smell good body wash little one sensitive skin great option still enjoy bubble break,Love this stuff!,,,mommyshappy8714,3.81E+11
AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",2012-02-20T00:00:00.000Z,2017-08-07T17:31:31Z,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",False,True,839907.0,,5.0,https://www.walmart.com/reviews/product/16940619,bought small sample size couple month back loved smell wonderful recently bought new bottle think may keep shower buy kid another one,The Smell is AMAZING!,,,eyo,3.81E+11
AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",2016-02-05T00:00:00.000Z,2017-08-07T17:31:31Z,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",False,True,78407917.0,0.0,5.0,https://www.walmart.com/reviews/product/16940619,pleasant smell need little whole lot bubble,Great product!,,,Anonymous8589,3.81E+11
AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",2015-10-17T00:00:00.000Z,2017-08-07T17:31:31Z,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",False,True,67067764.0,0.0,5.0,https://www.walmart.com/reviews/product/16940619,baby love bubble mom love tear free fragrance,Love it,,,Jazzymom,3.81E+11
AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",2014-08-26T00:00:00.000Z,2017-08-07T17:31:31Z,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",True,True,35522461.0,0.0,5.0,https://www.walmart.com/reviews/product/16940619,son love product make bath time fun look forward bubble also body wash 2 in1 make convenient,I love this!!!!,,,Ramona831,3.81E+11
AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",2014-08-31T00:00:00.000Z,2017-08-07T17:31:31Z,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",True,True,35728616.0,0.0,5.0,https://www.walmart.com/reviews/product/16940619,really liked fresh smell,love,,,morgiana,3.81E+11
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",2017-07-21T16:20:23Z,2018-02-05T11:28:34Z,75609007408,"075609007408,olayregeneristdeephydrationregeneratingcream/b00008zpg9,olayregenerist/10910247,olay/pr00740,olayregeneristdeephydratingcreammoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b00008zpg9,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b013qne0iu,pg/10910247,0075609007408",P&G,10910247,Olay Regenerist Deep Hydration Regenerating Cream,2015-05-26T00:00:00.000Z,2017-09-24T08:19:42Z,2017-09-03T19:47:00.000Z,False,False,79523786.0,,1.0,https://www.walmart.com/reviews/product/10322150?limit=20&sort=relevancy&page=28,cream much face throat area gone back generic brand work better expensive review collected part promotion,Gave it a Try,,,An anonymous customer,75609007408
